"simulation","carcass","part","larvae_per_part","portions_per_part","portion","larvae_per_portion","is_welldone","larvae_rare","larvae_welldone","larvae_medium","larvae_after_cooking","p_surv_larva","p_ill"
2,32,"ham",2777,121,57,19,0,17,0,11,11,0.0170044896190745,0.00618852336160169
2,32,"ham",2777,121,74,23,0,21,0,13,13,0.0433950955653403,0.0487189753909678
2,32,"ham",2777,121,96,31,0,28,0,18,18,0.111254365395972,0.344504543687356
2,32,"ham",2777,121,110,35,0,32,0,21,21,0.000173091132745565,2.63817841605896e-06
2,32,"ham",2777,121,119,21,0,19,0,12,12,0.00629463906832796,0.00106434485341989
2,32,"other",10259,48,7,221,0,201,0,129,129,0.146541844777832,0.996970393668274
2,32,"other",10259,48,18,234,0,213,0,137,137,0.0395661996620056,0.787862232260658
2,32,"other",10259,48,24,217,0,198,0,127,127,0.0155862904114162,0.336300979373143
2,32,"other",10259,48,28,193,0,176,0,113,113,0.702293022771902,0.99999999999755
2,33,"shoulder",1253,35,10,30,0,27,0,17,17,0.392014625682295,0.876728768015101
2,33,"shoulder",1253,35,11,30,0,27,0,17,17,0.00725274125081436,0.00284605122726511
2,33,"shoulder",1253,35,15,36,0,33,0,21,21,0.804685252735473,0.996978611520989
2,33,"shoulder",1253,35,22,33,0,30,0,19,19,1.76804565766846e-147,0
2,33,"belly",3426,54,15,67,0,61,0,39,39,0.208831826703134,0.917802196972676
2,33,"belly",3426,54,17,55,0,50,0,32,32,0.108813574883177,0.600069649344711
2,33,"belly",3426,54,27,57,0,52,0,33,33,0.437406832071137,0.990356167588203
2,33,"belly",3426,54,28,60,0,55,0,35,35,0.0323758177284336,0.157126481942354
2,33,"belly",3426,54,30,65,0,59,0,38,38,0.935230431978753,0.99999632222945
2,33,"loin",2425,144,11,23,0,21,0,13,13,0.0489196306409907,0.0601042209999805
2,33,"loin",2425,144,34,16,0,15,0,10,10,0.0119992639335448,0.00259387487371199
2,33,"loin",2425,144,46,18,0,16,0,10,10,3.81431502063464e-87,0
2,33,"loin",2425,144,51,20,0,18,0,12,12,0.00423231188982069,0.000486144593370597
2,33,"loin",2425,144,58,18,0,16,0,10,10,0.263755823283051,0.478384835573842
2,33,"loin",2425,144,59,20,0,18,0,12,12,0.0159626351446771,0.006522971019297
2,33,"loin",2425,144,66,25,0,23,0,15,15,4.11014841438913e-11,-1.11022302462516e-16
2,33,"loin",2425,144,84,10,0,9,0,6,6,0.000505379601272471,1.60744816002367e-06
2,33,"loin",2425,144,97,21,0,19,0,12,12,1.28009828294171e-05,4.54205151267928e-09
2,33,"loin",2425,144,98,16,0,15,0,10,10,0.0658630311535164,0.0631137475236775
2,33,"loin",2425,144,108,20,0,18,0,12,12,4.5508463740699e-14,0
2,33,"loin",2425,144,109,25,0,23,0,15,15,0.194104142727482,0.520826795238511
2,33,"loin",2425,144,114,26,0,24,0,15,15,6.20844939724947e-08,1.68198788230711e-13
2,33,"loin",2425,144,126,17,0,15,0,10,10,2.00259293210693e-05,7.5790081988103e-09
2,33,"loin",2425,144,131,21,0,19,0,12,12,1.13375008570348e-124,0
2,33,"ham",2886,121,14,30,0,27,0,17,17,0.286984524184401,0.764656796448197
2,33,"ham",2886,121,15,27,0,25,0,16,16,0.00163799541906979,0.000133683986756061
2,33,"ham",2886,121,20,28,0,26,0,17,17,0.022639959639733,0.0247474736272192
2,33,"ham",2886,121,27,29,0,26,0,17,17,6.80960088083572e-105,0
2,33,"ham",2886,121,30,29,0,26,0,17,17,1.97988737523112e-14,0
2,33,"ham",2886,121,40,18,0,16,0,10,10,0.178782674872254,0.300651823047443
2,33,"ham",2886,121,43,17,0,15,0,10,10,0.0395661996620056,0.0252723095743436
2,33,"ham",2886,121,52,36,0,33,0,21,21,7.66704307172493e-186,0
2,33,"ham",2886,121,53,21,0,19,0,12,12,1.34411749803026e-08,4.9960036108132e-15
2,33,"ham",2886,121,61,29,0,26,0,17,17,0.000135691819937502,1.05063915645243e-06
2,33,"ham",2886,121,67,18,0,16,0,10,10,4.54692409509992e-160,0
2,33,"ham",2886,121,97,15,0,14,0,9,9,0.00902618168258414,0.0011935621700041
2,33,"ham",2886,121,99,27,0,25,0,16,16,2.83222515254045e-77,0
2,33,"ham",2886,121,109,23,0,21,0,13,13,0.0097578004194885,0.00295660996297531
2,33,"ham",2886,121,110,28,0,26,0,17,17,0.199662452324076,0.595402616923063
2,33,"ham",2886,121,115,24,0,22,0,14,14,0.170895511012414,0.42588591136438
2,34,"shoulder",1436,35,2,41,0,37,0,24,24,0.106803952479569,0.453893363910794
2,34,"shoulder",1436,35,6,46,0,42,0,27,27,0.0155862904114162,0.0295563174923542
2,34,"belly",4032,54,35,77,0,70,0,45,45,0.111254365395972,0.761861852431337
2,34,"belly",4032,54,41,66,0,60,0,39,39,0.219337376425546,0.928233071451151
2,34,"loin",2779,144,3,15,0,14,0,9,9,0.111588897713567,0.12775787708675
2,34,"loin",2779,144,23,18,0,16,0,10,10,0.0119506026944582,0.0025733791127508
2,34,"loin",2779,144,34,20,0,18,0,12,12,0.00232761127066053,0.000148443768543616
2,34,"loin",2779,144,41,20,0,18,0,12,12,0.940770569505583,0.98129862763634
2,34,"loin",2779,144,49,17,0,15,0,10,10,0.000485448710598621,4.44534255861218e-06
2,34,"loin",2779,144,67,16,0,15,0,10,10,0.869445328580326,0.951227625403163
2,34,"loin",2779,144,71,20,0,18,0,12,12,0.0395276456404662,0.0355989215203546
2,34,"loin",2779,144,74,22,0,20,0,13,13,0.485022035923693,0.866143901650763
2,34,"loin",2779,144,75,20,0,18,0,12,12,0.267401014422253,0.57412601320794
2,34,"loin",2779,144,76,25,0,23,0,15,15,0.110700830421094,0.271305164240632
2,34,"loin",2779,144,92,18,0,16,0,10,10,0.0574390808843137,0.0496233920216133
2,34,"loin",2779,144,138,17,0,15,0,10,10,0.232462511772427,0.416301558318217
2,34,"loin",2779,144,140,19,0,17,0,11,11,0.000544983428564785,6.84405637152441e-06
2,34,"loin",2779,144,141,25,0,23,0,15,15,2.28625974950923e-258,0
2,34,"loin",2779,144,142,21,0,19,0,12,12,0.247757538621156,0.535311374462571
2,34,"ham",3362,121,2,32,0,29,0,19,19,0.0805897251608377,0.242699739755319
2,34,"ham",3362,121,3,32,0,29,0,19,19,0.0788096330728839,0.235296673034067
2,34,"ham",3362,121,8,37,0,34,0,22,22,0.127743778177519,0.498808924114693
2,34,"ham",3362,121,10,27,0,25,0,16,16,0.0908015021782805,0.225543004224278
2,34,"ham",3362,121,22,29,0,26,0,17,17,0.187458059666736,0.564002290500418
2,34,"ham",3362,121,24,23,0,21,0,13,13,0.0328747017330399,0.029592290837304
2,34,"ham",3362,121,34,34,0,31,0,20,20,1.09353660073736e-18,0
2,34,"ham",3362,121,57,20,0,18,0,12,12,0.269444657974871,0.577999321335172
2,34,"ham",3362,121,67,23,0,21,0,13,13,1.51003520235988e-312,0
2,34,"ham",3362,121,69,27,0,25,0,16,16,0.0606826786863745,0.122651866388297
2,34,"ham",3362,121,85,33,0,30,0,19,19,1.76804565766846e-147,0
2,34,"ham",3362,121,89,26,0,24,0,15,15,8.05548484025378e-07,2.86149992589912e-11
2,34,"ham",3362,121,99,29,0,26,0,17,17,0.0113428366087632,0.00675254009177706
2,34,"ham",3362,121,103,27,0,25,0,16,16,0.0002603095833448,3.40894168138206e-06
2,34,"ham",3362,121,113,24,0,22,0,14,14,0.100269307130393,0.214718131141357
2,34,"ham",3362,121,118,21,0,19,0,12,12,0.153379213719953,0.311488724600566
2,34,"ham",3362,121,119,30,0,27,0,17,17,3.45553753479461e-187,0
2,34,"other",13012,48,11,275,0,251,0,161,161,0.00824673832232181,0.198781016929645
2,34,"other",13012,48,20,269,0,245,0,157,157,0.208662457857938,0.999960888087408
2,35,"shoulder",6634,35,3,188,0,171,0,110,110,0.697665956494458,0.999999999993956
2,35,"shoulder",6634,35,22,186,0,170,0,109,109,0.0946185847053731,0.95611433085641
2,35,"shoulder",6634,35,26,183,0,167,0,107,107,0.00898164676816874,0.122368934555726
2,35,"shoulder",6634,35,27,188,0,171,0,110,110,3.94663496314463e-12,0
2,35,"belly",17787,54,2,330,0,301,0,193,193,4.68009161492231e-05,1.69686104487532e-05
2,35,"belly",17787,54,7,328,0,299,0,192,192,0.0276801081274581,0.779515458278102
2,35,"belly",17787,54,12,331,0,302,0,194,194,0.00155810132506263,0.0164709694602996
2,35,"belly",17787,54,16,348,0,317,0,204,204,1.0269271966294e-57,0
2,35,"belly",17787,54,25,307,0,280,0,180,180,0.00902618168258414,0.26218463249218
2,35,"belly",17787,54,26,326,0,297,0,191,191,1.10984404776658e-103,0
2,35,"belly",17787,54,28,326,0,297,0,191,191,1.92196106409015e-128,0
2,35,"belly",17787,54,43,335,0,305,0,196,196,0.018787658275149,0.619361663763102
2,35,"loin",13149,144,2,81,0,74,0,48,48,0.000656831050678487,0.00020133213809792
2,35,"loin",13149,144,7,103,0,94,0,60,60,0.00358276748288929,0.00860880643841733
2,35,"loin",13149,144,18,97,0,88,0,57,57,1.78021866366361e-09,2.22044604925031e-15
2,35,"loin",13149,144,23,79,0,72,0,46,46,0.052170186012683,0.420394207568213
2,35,"loin",13149,144,28,100,0,91,0,58,58,0.937641302400639,0.999999995213367
2,35,"loin",13149,144,33,102,0,93,0,60,60,0.209146915938656,0.979438120599827
2,35,"loin",13149,144,50,79,0,72,0,46,46,0.531813195804842,0.999662952746286
2,35,"loin",13149,144,55,92,0,84,0,54,54,0.139955778146577,0.897829994197397
2,35,"loin",13149,144,57,90,0,82,0,53,53,0.0151216089098706,0.0911573617765415
2,35,"loin",13149,144,69,101,0,92,0,59,59,0.0525503180471449,0.540233008293318
2,35,"loin",13149,144,77,94,0,86,0,55,55,0.0819925618428037,0.716150153380708
2,35,"loin",13149,144,89,101,0,92,0,59,59,0.0278696279907146,0.266603639684872
2,35,"loin",13149,144,94,91,0,83,0,53,53,0.803813261854464,0.999999554910467
2,35,"loin",13149,144,107,90,0,82,0,53,53,1.52673008274715e-10,0
2,35,"loin",13149,144,117,66,0,60,0,39,39,0.0114856123550618,0.0333191081273595
2,35,"loin",13149,144,131,96,0,88,0,57,57,0.00339143771939751,0.00702863372605333
2,35,"loin",13149,144,132,79,0,72,0,46,46,0.247757538621156,0.971200762114626
2,35,"loin",13149,144,137,87,0,79,0,51,51,4.29342332680879e-64,0
2,35,"loin",13149,144,139,99,0,90,0,58,58,0.00569680554122939,0.0192515714937853
2,35,"ham",15201,121,11,133,0,121,0,78,78,1.37100732799489e-43,0
2,35,"ham",15201,121,12,147,0,134,0,86,86,0.199662452324076,0.995065670704785
2,35,"ham",15201,121,19,125,0,114,0,73,73,2.73007424837488e-05,8.21869182709989e-07
2,35,"ham",15201,121,22,133,0,121,0,78,78,0.235568198794261,0.996708881026918
2,35,"ham",15201,121,24,139,0,127,0,82,82,0.00157509799384166,0.00325031236787332
2,35,"ham",15201,121,29,131,0,119,0,76,76,1.88374407947399e-47,0
2,35,"ham",15201,121,31,116,0,106,0,68,68,4.29342332680879e-64,0
2,35,"ham",15201,121,32,153,0,139,0,89,89,0.000127905078203715,2.67579228870884e-05
2,35,"ham",15201,121,35,121,0,110,0,71,71,0.000618653499207119,0.000391037737870525
2,35,"ham",15201,121,44,143,0,130,0,84,84,0.365573288184779,0.999942163321209
2,35,"ham",15201,121,73,129,0,118,0,76,76,3.94663496314463e-12,0
2,35,"ham",15201,121,75,135,0,123,0,79,79,4.96299477250613e-05,3.18125832188265e-06
2,35,"ham",15201,121,78,127,0,116,0,75,75,0.191259825074032,0.988085537162678
2,35,"ham",15201,121,86,106,0,97,0,62,62,0.935230431978753,0.999999998640678
2,35,"ham",15201,121,97,121,0,110,0,71,71,0.344495528082344,0.999567208328141
2,35,"ham",15201,121,98,119,0,108,0,69,69,2.74897656958265e-48,0
2,35,"ham",15201,121,113,123,0,112,0,72,72,0.0363975481434854,0.459721977696692
2,35,"ham",15201,121,115,140,0,128,0,82,82,0.628568987841203,0.999999963812683
2,35,"other",58247,48,1,1257,1,1146,2,737,2,0.333296620545263,0.0466563876520951
2,35,"other",58247,48,2,1169,1,1066,2,685,2,4.77398304675615e-35,0
2,35,"other",58247,48,3,1261,1,1150,2,739,2,0.139356532971267,0.00815650217834418
2,35,"other",58247,48,4,1216,1,1109,2,713,2,0.0668212055632154,0.00187533087542691
2,35,"other",58247,48,5,1218,1,1110,2,714,2,0.29893451783989,0.0375319753015905
2,35,"other",58247,48,6,1226,1,1118,2,719,2,0.00495337817958511,1.03051012638744e-05
2,35,"other",58247,48,7,1248,1,1138,2,732,2,0.0209486247950503,0.00018431484993775
2,35,"other",58247,48,8,1226,1,1118,2,719,2,0.0296310765309353,0.000368760292480563
2,35,"other",58247,48,9,1237,1,1128,2,725,2,1.44219472680554e-05,8.73565664250009e-11
2,35,"other",58247,48,10,1215,1,1108,2,712,2,1.51003520235988e-312,0
2,35,"other",58247,48,11,1272,1,1160,2,746,2,0.935230431978753,0.367355503577649
2,35,"other",58247,48,12,1247,1,1137,2,731,2,0.199662452324076,0.0167433398445866
2,35,"other",58247,48,13,1238,1,1129,2,726,2,1.1852063887995e-270,0
2,35,"other",58247,48,14,1214,1,1107,2,712,2,0.00702715074470248,2.07399559872812e-05
2,35,"other",58247,48,15,1268,1,1156,2,743,2,0.804685252735473,0.27195770950738
2,35,"other",58247,48,16,1204,1,1098,2,706,2,0.022639959639733,0.000215278464445579
2,35,"other",58247,48,17,1179,1,1075,2,691,2,0.0442841806183747,0.00082365723427702
2,35,"other",58247,48,18,1189,1,1084,2,697,2,0.117105770701988,0.00575977984331677
2,35,"other",58247,48,19,1186,1,1081,2,695,2,3.94663496314463e-12,0
2,35,"other",58247,48,20,1223,0,1115,2,717,717,0.0196756386983463,0.985613595416431
2,35,"other",58247,48,21,1167,1,1064,2,684,2,0.957713975709754,0.385230744893309
2,35,"other",58247,48,22,1225,1,1117,2,718,2,0.0652292675475855,0.00178704008481367
2,35,"other",58247,48,23,1197,1,1091,2,701,2,0.0769974159379026,0.00249001286566797
2,35,"other",58247,48,24,1161,1,1058,2,680,2,0.531813195804842,0.118786615597507
2,35,"other",58247,48,25,1178,1,1074,2,690,2,0.201411710318297,0.0170380043624034
2,35,"other",58247,48,26,1238,1,1129,2,726,2,0.239893376992408,0.0241705095764252
2,35,"other",58247,48,27,1225,1,1117,2,718,2,0.796330747131994,0.266339916707676
2,35,"other",58247,48,28,1199,1,1093,2,703,2,0.0156854563063323,0.000103334086606233
2,35,"other",58247,48,29,1169,0,1066,2,685,685,0.555055686510812,1
2,35,"other",58247,48,30,1257,1,1146,2,737,2,0.191259825074032,0.0153637346886866
2,35,"other",58247,48,31,1177,1,1073,2,690,2,6.69354227842438e-77,0
2,35,"other",58247,48,32,1217,1,1109,2,713,2,0.106803952479569,0.00479097539140838
2,35,"other",58247,48,33,1208,1,1101,2,708,2,2.61636131969805e-07,2.89768209427166e-14
2,35,"other",58247,48,34,1219,1,1111,2,714,2,0.281367994401538,0.0332505382748884
2,35,"other",58247,48,35,1210,1,1103,2,709,2,0.0658630311535164,0.00182193432654609
2,35,"other",58247,48,36,1266,1,1154,2,742,2,0.266253127125541,0.0297741056357343
2,35,"other",58247,48,37,1186,1,1081,2,695,2,0.169861723750059,0.0121182621820436
2,35,"other",58247,48,38,1200,1,1094,2,703,2,0.0362169679977511,0.000550900883799166
2,35,"other",58247,48,39,1180,1,1076,2,692,2,0.0819925618428037,0.00282356768296932
2,35,"other",58247,48,40,1176,0,1072,2,689,689,0.0117568773692064,0.90927579692917
2,35,"other",58247,48,41,1183,1,1078,2,693,2,0.192843481780934,0.0156192155554652
2,35,"other",58247,48,42,1280,1,1167,2,750,2,0.247757538621156,0.0257811951363177
2,35,"other",58247,48,43,1241,1,1131,2,727,2,0.000238780249321568,2.3946723048951e-08
2,35,"other",58247,48,44,1196,0,1090,2,701,701,4.14559319910267e-07,1.77070329510087e-08
2,35,"other",58247,48,45,1209,1,1102,2,708,2,0.866835993813795,0.315589948871883
2,35,"other",58247,48,46,1250,1,1140,2,733,2,0.136524685878535,0.00782837573877804
2,35,"other",58247,48,47,1172,1,1068,2,687,2,0.0118316691071544,5.87951254216179e-05
2,35,"other",58247,48,48,1168,1,1065,2,685,2,0.0138721790626572,8.08236878174773e-05
2,36,"shoulder",1247,35,8,31,0,28,0,18,18,0.10803755386334,0.332279530017797
2,36,"shoulder",1247,35,11,35,0,32,0,21,21,2.3548810761047e-06,4.89099094558298e-10
2,36,"belly",3342,54,7,60,0,55,0,35,35,0.21161897781204,0.895892849883736
2,36,"belly",3342,54,8,65,0,59,0,38,38,0.222370608509042,0.92591207345687
2,36,"belly",3342,54,14,63,0,57,0,37,37,3.36565311987339e-07,3.1685543078197e-11
2,36,"belly",3342,54,42,52,0,47,0,30,30,0.961967058786195,0.999963390245765
2,36,"belly",3342,54,44,78,0,71,0,46,46,0.00101974388072768,0.00044202508904545
2,36,"belly",3342,54,48,68,0,62,0,40,40,0.0066461714245018,0.0127705653826984
2,36,"belly",3342,54,51,55,0,50,0,32,32,0.0135233507516928,0.0312029089354366
2,36,"loin",2449,144,18,16,0,15,0,10,10,0.21092373861401,0.371058550987917
2,36,"loin",2449,144,27,15,0,14,0,9,9,0.940770569505583,0.949370574963186
2,36,"loin",2449,144,32,15,0,14,0,9,9,0.0195608919437821,0.00540283342555692
2,36,"loin",2449,144,39,16,0,15,0,10,10,0.388614414066208,0.675999539650766
2,36,"loin",2449,144,41,12,0,11,0,7,7,9.25740065491961e-16,7.7715611723761e-16
2,36,"loin",2449,144,59,17,0,15,0,10,10,2.52525463801191e-112,0
2,36,"loin",2449,144,60,17,0,15,0,10,10,1.78256945583037e-19,0
2,36,"loin",2449,144,73,20,0,18,0,12,12,0.0148798607687617,0.00569863994232211
2,36,"loin",2449,144,97,18,0,16,0,10,10,0.0141654635640666,0.00358383092206871
2,36,"loin",2449,144,105,12,0,11,0,7,7,0.226461156819701,0.255877599054691
2,36,"loin",2449,144,112,14,0,13,0,8,8,1.44219472680554e-05,2.44588582720695e-09
2,36,"loin",2449,144,125,10,0,9,0,6,6,3.23394555417937e-29,0
2,36,"loin",2449,144,128,21,0,19,0,12,12,0.0148798607687617,0.00569863994232211
2,36,"ham",2806,121,5,18,0,16,0,10,10,0.0227725816729971,0.00894975527715336
2,36,"ham",2806,121,8,19,0,17,0,11,11,0.0170099442088101,0.00619234297682258
2,36,"ham",2806,121,17,31,0,28,0,18,18,1.05936770960269e-31,0
2,36,"ham",2806,121,18,22,0,20,0,13,13,0.186673901551854,0.433452323984719
2,36,"ham",2806,121,24,19,0,17,0,11,11,0.00163799541906979,6.15229128270167e-05
2,36,"ham",2806,121,42,24,0,22,0,14,14,0.0806441595916872,0.155120368072337
2,36,"ham",2806,121,43,20,0,18,0,12,12,0.0652292675475855,0.085498040996015
2,36,"ham",2806,121,48,26,0,24,0,15,15,4.67601172249888e-05,9.63957234034751e-08
2,36,"ham",2806,121,55,24,0,22,0,14,14,0.045031328769676,0.0593708114160527
2,36,"ham",2806,121,64,33,0,30,0,19,19,0.957713975709754,0.998396517290247
2,36,"ham",2806,121,68,22,0,20,0,13,13,0.167671985362588,0.38348418271576
2,36,"ham",2806,121,71,16,0,15,0,10,10,2.19866700533235e-211,0
2,36,"ham",2806,121,73,27,0,25,0,16,16,0.0972216916692793,0.248141333901314
2,36,"ham",2806,121,78,27,0,25,0,16,16,0.249517919622413,0.675795758399734
2,36,"ham",2806,121,79,23,0,21,0,13,13,0.0305612821676253,0.0258961690876526
2,36,"ham",2806,121,82,19,0,17,0,11,11,6.5823222683553e-312,0
2,36,"ham",2806,121,86,23,0,21,0,13,13,0.734841596334318,0.96065620915854
2,36,"ham",2806,121,88,32,0,29,0,19,19,0.0137402086476364,0.0120748372061076
2,36,"ham",2806,121,89,21,0,19,0,12,12,0.0743250141296661,0.106218825755337
2,36,"ham",2806,121,93,22,0,20,0,13,13,0.0436921046417144,0.0493093590141082
2,36,"ham",2806,121,96,24,0,22,0,14,14,0.303907883294577,0.708874458684782
2,36,"ham",2806,121,98,19,0,17,0,11,11,0.244274120693613,0.485885588395307
2,36,"ham",2806,121,102,24,0,22,0,14,14,0.491000698146291,0.889892640570988
2,36,"ham",2806,121,109,19,0,17,0,11,11,0.0498380983715366,0.0459274619529124
2,36,"other",11024,48,3,256,0,233,0,150,150,0.0113428366087632,0.278464952127257
2,36,"other",11024,48,5,239,0,218,0,140,140,6.84012148761979e-312,0
2,36,"other",11024,48,6,237,0,216,0,139,139,0.246045170905097,0.999976499300482
2,36,"other",11024,48,9,241,0,220,0,141,141,0.0644411878337664,0.934827605803753
2,36,"other",11024,48,17,226,0,206,0,132,132,1.92682698332842e-312,0
2,36,"other",11024,48,22,231,0,211,0,136,136,0.103445819257338,0.98622433983178
2,36,"other",11024,48,39,216,0,197,0,127,127,0.191259825074032,0.999449339431724
2,36,"other",11024,48,43,228,0,208,0,134,134,0.0362169679977511,0.743763325985102
2,37,"shoulder",1257,35,8,27,0,25,0,16,16,3.50623458270041e-08,6.36157793110215e-14
2,37,"shoulder",1257,35,21,41,0,37,0,24,24,0.0724818445263487,0.287735908158111
2,37,"shoulder",1257,35,23,36,0,33,0,21,21,0.83354246263148,0.997625755381877
2,37,"shoulder",1257,35,35,37,0,34,0,22,22,0.941740823214961,0.999327355338844
2,37,"belly",3617,54,4,64,0,58,0,37,37,0.0673663377462537,0.438509942263664
2,37,"belly",3617,54,12,58,0,53,0,34,34,0.687583766463664,0.99961204635801
2,37,"belly",3617,54,25,62,0,57,0,37,37,0.245304601585287,0.939976251502568
2,37,"belly",3617,54,46,66,0,60,0,39,39,0.277878663712783,0.966236606024223
2,37,"belly",3617,54,47,62,0,57,0,37,37,8.79235258048306e-06,2.16205575664929e-08
2,37,"loin",2540,144,5,26,0,24,0,15,15,0.587601046959176,0.945111312333485
2,37,"loin",2540,144,7,23,0,21,0,13,13,0.300228050372135,0.669922120054069
2,37,"loin",2540,144,11,13,0,12,0,8,8,0.0242346188154541,0.00642246021675408
2,37,"loin",2540,144,15,20,0,18,0,12,12,5.03227743336277e-15,1.33226762955019e-15
2,37,"loin",2540,144,17,17,0,15,0,10,10,3.83879868116267e-05,2.78474719950239e-08
2,37,"loin",2540,144,28,18,0,16,0,10,10,0.953420199524268,0.965562421306263
2,37,"loin",2540,144,58,18,0,16,0,10,10,0.3820962704258,0.667648793414504
2,37,"loin",2540,144,62,19,0,17,0,11,11,0.0431950641356447,0.0355311685879952
2,37,"loin",2540,144,63,15,0,14,0,9,9,0.0183814507223799,0.00479063960059811
2,37,"loin",2540,144,71,16,0,15,0,10,10,0.0386759988700843,0.0242333383151448
2,37,"loin",2540,144,100,20,0,18,0,12,12,9.91000663155388e-118,0
2,37,"loin",2540,144,101,13,0,12,0,8,8,0.0361791526240034,0.013809648818438
2,37,"loin",2540,144,105,27,0,25,0,16,16,0.0442104041795475,0.0726883998715601
2,37,"loin",2540,144,108,12,0,11,0,7,7,0.0501940640395734,0.0195946008441128
2,37,"loin",2540,144,118,24,0,22,0,14,14,0.244274120693613,0.602845793121233
2,37,"loin",2540,144,125,23,0,21,0,13,13,0.772534953420701,0.967491548781677
2,37,"loin",2540,144,129,19,0,17,0,11,11,1.0430403383581e-311,0
2,37,"loin",2540,144,133,27,0,25,0,16,16,1.37100732799489e-43,0
2,37,"ham",3067,121,15,18,0,16,0,10,10,0.0010514149477749,2.08057690547214e-05
2,37,"ham",3067,121,46,24,0,22,0,14,14,0.146541844777832,0.35611869671962
2,37,"ham",3067,121,54,25,0,23,0,15,15,0.232462511772427,0.611111295672781
2,37,"ham",3067,121,81,23,0,21,0,13,13,0.0137755292719479,0.00576453448379433
2,37,"ham",3067,121,120,30,0,27,0,17,17,0.00155810132506263,0.000137059111674942
2,37,"ham",3067,121,121,26,0,24,0,15,15,1.25380048472406e-05,6.93202406587545e-09
2,37,"other",11516,48,24,227,0,207,0,133,133,1.10542982040709e-63,0
2,37,"other",11516,48,41,232,0,211,0,136,136,0.0232402408212563,0.547235135086521
2,37,"other",11516,48,46,238,0,217,0,139,139,3.50623458270041e-08,4.96769292368526e-12
2,38,"belly",119,54,5,4,0,4,0,3,3,3.16066587761616e-45,0
2,38,"belly",119,54,9,4,0,4,0,3,3,0.0819932780797009,0.00812357461690227
2,38,"belly",119,54,30,3,0,3,0,2,2,0.29893451783989,0.0375319753015905
2,38,"other",355,48,1,5,0,5,0,3,3,0.788144207516265,0.474245117729873
2,38,"other",355,48,32,12,0,11,0,7,7,0.00385782051483563,0.000130005922520438
2,38,"other",355,48,35,7,0,6,0,4,4,6.84012148761979e-312,0
2,39,"belly",95,54,37,3,0,3,0,2,2,8.14090113592066e-06,2.7835289628797e-11
2,39,"other",272,48,10,3,0,3,0,2,2,0.798656265868088,0.26789776902435
2,39,"other",272,48,16,6,0,5,0,3,3,0.0602675959126511,0.00443864187257381
2,39,"other",272,48,23,5,0,5,0,3,3,0.0516409907397808,0.0032733968854165
2,39,"other",272,48,26,6,0,5,0,3,3,0.0155862904114162,0.000303709443584488
2,39,"other",272,48,33,6,0,5,0,3,3,0.0557346191667221,0.00380492559540735
2,40,"belly",1721,54,4,30,0,27,0,17,17,0.00417235488820197,0.000963795255759625
2,40,"belly",1721,54,6,25,0,23,0,15,15,0.239238335041258,0.625362817118933
2,40,"belly",1721,54,8,34,0,31,0,20,20,0.208662457857938,0.692281556011683
2,40,"belly",1721,54,9,28,0,26,0,17,17,2.85936364509891e-138,0
2,40,"belly",1721,54,10,42,0,38,0,24,24,0.219337376425546,0.78909011750668
2,40,"belly",1721,54,12,46,0,42,0,27,27,0.0174088409872142,0.0360674772687342
2,40,"belly",1721,54,13,31,0,28,0,18,18,0.0158306632427588,0.0142023400982474
2,40,"belly",1721,54,31,25,0,23,0,15,15,0.0276801081274581,0.0282734491189294
2,40,"belly",1721,54,32,26,0,24,0,15,15,0.082756455555951,0.17929740321382
2,40,"belly",1721,54,37,38,0,35,0,22,22,0.0658362934880494,0.22458101557578
2,40,"belly",1721,54,44,31,0,28,0,18,18,0.00707166411842812,0.00303737075783572
2,40,"loin",1311,144,4,13,0,12,0,8,8,0.0156854563063323,0.00276034551590021
2,40,"loin",1311,144,15,6,0,5,0,3,3,0.83909798082718,0.514945738065908
2,40,"loin",1311,144,26,10,0,9,0,6,6,0.0105821007439093,0.000690689236877873
2,40,"loin",1311,144,54,9,0,8,0,5,5,0.0028382362882211,3.36896607122661e-05
2,40,"loin",1311,144,84,4,0,4,0,3,3,0.181373920774432,0.0376906516849378
2,40,"loin",1311,144,88,10,0,9,0,6,6,0.0102742835835256,0.000651493292450178
2,40,"loin",1311,144,99,9,0,8,0,5,5,0.631850797835347,0.603172310223145
2,40,"loin",1311,144,104,7,0,6,0,4,4,0.000544983428564785,7.48049651222438e-07
2,40,"loin",1311,144,108,10,0,9,0,6,6,3.63528896075796e-06,8.32560687058503e-11
2,40,"loin",1311,144,117,8,0,7,0,4,4,0.0102814296051581,0.000263653238755546
2,40,"loin",1311,144,121,8,0,7,0,4,4,0.00312589418340726,2.45465618516905e-05
2,40,"loin",1311,144,137,14,0,13,0,8,8,0.00671373732126922,0.000519503368922036
2,40,"ham",1478,121,35,14,0,13,0,8,8,0.191259825074032,0.243026294395926
2,40,"ham",1478,121,44,13,0,12,0,8,8,4.29364174237526e-05,2.16771902650237e-08
2,40,"ham",1478,121,49,18,0,16,0,10,10,2.00259293210693e-05,7.5790081988103e-09
2,40,"ham",1478,121,89,11,0,10,0,6,6,0.269444657974871,0.26361214572329
2,40,"ham",1478,121,108,4,0,4,0,3,3,0.0428107269597007,0.00225984463024242
2,40,"ham",1478,121,117,14,0,13,0,8,8,0.022639959639733,0.00563194296640457
