"simulation","carcass","part","larvae_per_part","portions_per_part","portion","larvae_per_portion","is_welldone","larvae_rare","larvae_welldone","larvae_medium","larvae_after_cooking","p_surv_larva","p_ill"
3,50,"loin",1654,144,12,10,0,9,0,6,6,0.0110297604357519,0.000749689379056395
3,50,"loin",1654,144,20,9,0,8,0,5,5,0.16763025802062,0.0912024413532267
3,50,"loin",1654,144,38,12,0,11,0,7,7,0.000274844298210209,6.65799761989661e-07
3,50,"loin",1654,144,45,8,0,7,0,4,4,0.221532912590613,0.0980865757773366
3,50,"loin",1654,144,69,10,0,9,0,6,6,0.000417910584066663,1.09937101244739e-06
3,50,"loin",1654,144,96,12,0,11,0,7,7,5.29614848371748e-68,0
3,50,"loin",1654,144,101,13,0,12,0,8,8,0.0228315650435036,0.00572438248523244
3,50,"loin",1654,144,104,10,0,9,0,6,6,6.02688946625903e-20,0
3,50,"loin",1654,144,107,12,0,11,0,7,7,0.550031526744905,0.687477753917823
3,50,"loin",1654,144,121,18,0,16,0,10,10,3.72438788766771e-21,0
3,50,"loin",1654,144,126,8,0,7,0,4,4,0.0596855944552357,0.0084509056721489
3,50,"loin",1654,144,144,15,0,14,0,9,9,0.0604946688046457,0.044804951858832
3,50,"ham",2049,121,1,22,0,20,0,13,13,6.84321039610035e-07,1.53412837988753e-11
3,50,"ham",2049,121,8,16,0,15,0,10,10,0.139463715461088,0.212488785252585
3,50,"ham",2049,121,12,20,0,18,0,12,12,0.224123416013453,0.484810568939262
3,50,"ham",2049,121,15,22,0,20,0,13,13,0.395044842205893,0.79257749393257
3,50,"ham",2049,121,25,19,0,17,0,11,11,6.37648048394718e-312,0
3,50,"ham",2049,121,29,25,0,23,0,15,15,0.962587686411762,0.993973059885799
3,50,"ham",2049,121,33,15,0,14,0,9,9,4.31642829302654e-312,0
3,50,"ham",2049,121,42,14,0,13,0,8,8,0.279172172460978,0.400563296277954
3,50,"ham",2049,121,45,12,0,11,0,7,7,2.91477752748928e-56,0
3,50,"ham",2049,121,61,20,0,18,0,12,12,0.00315361071851172,0.000271372248139778
3,50,"ham",2049,121,77,16,0,15,0,10,10,0.00288702835817988,0.000155721977993184
3,50,"ham",2049,121,78,18,0,16,0,10,10,0.803753692192929,0.936401289062403
3,50,"ham",2049,121,79,14,0,13,0,8,8,0.0982679576793475,0.0845864293193863
3,50,"ham",2049,121,87,26,0,24,0,15,15,0.239475798292878,0.625853329603358
3,50,"ham",2049,121,91,21,0,19,0,12,12,1.92682698332842e-312,0
3,50,"ham",2049,121,104,24,0,22,0,14,14,0.0400328757472651,0.0483123846301512
3,50,"ham",2049,121,105,23,0,21,0,13,13,0.0259377838096579,0.0191269504443277
3,50,"ham",2049,121,107,22,0,20,0,13,13,0.000274844298210209,2.47093260530296e-06
3,50,"ham",2049,121,113,7,0,6,0,4,4,2.09358705538979e-10,0
3,50,"ham",2049,121,118,11,0,10,0,6,6,0.157761009322902,0.11383726493963
3,50,"ham",2049,121,119,17,0,15,0,10,10,5.48555648939108e-109,0
3,50,"other",7354,48,27,178,0,162,0,104,104,0.234557677193308,0.999493719286174
3,50,"other",7354,48,29,151,0,138,0,89,89,2.81652153539621e-18,0
3,50,"other",7354,48,33,171,0,156,0,100,100,2.83848404116077e-08,1.6752155218569e-12
4,1,"shoulder",354,35,3,15,0,14,0,9,9,0.0283425591161215,0.0110002975504403
4,1,"shoulder",354,35,5,12,0,11,0,7,7,3.42839247967848e-28,0
4,1,"shoulder",354,35,9,8,0,7,0,4,4,4.38882545693828e-05,4.85375772907304e-09
4,1,"shoulder",354,35,16,6,0,5,0,3,3,0.0272220105818644,0.000920999003254375
4,1,"shoulder",354,35,32,10,0,9,0,6,6,0.748919941441092,0.771434792446185
4,1,"shoulder",354,35,35,4,0,4,0,3,3,0.0400328757472651,0.00197889573915921
4,1,"belly",990,54,3,17,0,15,0,10,10,0.105648665130208,0.138965958203723
4,1,"belly",990,54,20,19,0,17,0,11,11,0.14852680016131,0.265955807637782
4,1,"belly",990,54,23,14,0,13,0,8,8,0.0851041524689039,0.0659906442216499
4,1,"belly",990,54,26,19,0,17,0,11,11,0.0110297604357519,0.00267437122772485
4,1,"loin",723,144,20,4,0,4,0,3,3,0.0641194627811152,0.00501416767795726
4,1,"loin",723,144,29,3,0,3,0,2,2,0.00933316009392038,3.65853084823842e-05
4,1,"loin",723,144,33,5,0,5,0,3,3,4.0607928606783e-11,0
4,1,"loin",723,144,53,6,0,5,0,3,3,0.178619278990772,0.036609849938204
4,1,"loin",723,144,84,11,0,10,0,6,6,0.0950263478308412,0.0469587495547932
4,1,"loin",723,144,93,6,0,5,0,3,3,0.0204006768131409,0.000519047373507053
4,1,"loin",723,144,104,3,0,3,0,2,2,0.968629430618381,0.394062049021237
4,1,"loin",723,144,129,6,0,5,0,3,3,8.0271327696247e-07,8.11684053303452e-13
4,1,"loin",723,144,136,4,0,4,0,3,3,0.0292546421206076,0.00106257756233208
4,1,"ham",899,121,5,5,0,5,0,3,3,2.81652153539621e-18,0
4,1,"ham",899,121,13,9,0,8,0,5,5,5.41012632202683e-06,1.22930665646948e-10
4,1,"ham",899,121,27,6,0,5,0,3,3,0.201038698349434,0.0458059292516294
4,1,"ham",899,121,29,6,0,5,0,3,3,0.0456023916847228,0.00256052318661126
4,1,"ham",899,121,35,5,0,5,0,3,3,0.103345387440758,0.0127617724469995
4,1,"ham",899,121,42,8,0,7,0,4,4,0.349065152503858,0.211033230685015
4,1,"ham",899,121,51,6,0,5,0,3,3,0.0477051327166993,0.00279908559189557
4,1,"ham",899,121,63,10,0,9,0,6,6,0.0573141489318749,0.0184413566500112
4,1,"ham",899,121,74,6,0,5,0,3,3,0.0641194627811152,0.00501416767795726
4,1,"ham",899,121,90,12,0,11,0,7,7,5.01440710691817e-11,-7.7715611723761e-16
4,1,"ham",899,121,94,6,0,5,0,3,3,0.042586945453084,0.00223653661615375
4,1,"other",3241,48,6,61,0,56,0,36,36,1.0145833323434e-177,0
4,1,"other",3241,48,12,58,0,53,0,34,34,0.180471241474114,0.840323940114177
4,1,"other",3241,48,17,70,0,64,0,41,41,0.803753692192929,0.999987783294878
4,1,"other",3241,48,26,58,0,53,0,34,34,0.10604235211629,0.61635641484326
4,1,"other",3241,48,34,65,0,59,0,38,38,0.306589856690715,0.974330749594846
4,1,"other",3241,48,47,76,0,69,0,44,44,0.738360495737007,0.999983587334226
4,2,"belly",6829,54,13,140,0,128,0,82,82,0.486966264192337,0.999997624269365
4,2,"belly",6829,54,18,110,0,100,0,64,64,0.0243414906270178,0.248078736567851
4,2,"belly",6829,54,37,142,0,129,0,83,83,0.0184654233503309,0.242633032594799
4,2,"belly",6829,54,40,101,0,92,0,59,59,0.640457143102371,0.999996588692833
4,2,"belly",6829,54,49,127,0,116,0,75,75,6.44590074371742e-10,3.33066907387547e-16
4,2,"belly",6829,54,53,113,0,103,0,66,66,7.5381248917787e-14,0
4,2,"belly",6829,54,54,124,0,113,0,73,73,4.44588955708979e-11,0
4,2,"loin",4944,144,16,34,0,31,0,20,20,0.468800088404256,0.951401624347666
4,2,"loin",4944,144,24,34,0,31,0,20,20,0.486966264192337,0.957276334855369
4,2,"loin",4944,144,25,27,0,25,0,16,16,0.374444803778646,0.844232871466035
4,2,"loin",4944,144,38,26,0,24,0,15,15,0.0620718250534746,0.114530305754747
4,2,"loin",4944,144,39,33,0,30,0,19,19,0.0394764387989601,0.0806037272871089
4,2,"loin",4944,144,40,36,0,33,0,21,21,0.000549566121572111,2.64997553588442e-05
4,2,"loin",4944,144,43,35,0,32,0,21,21,0.00407043546905373,0.00140604474029882
4,2,"loin",4944,144,44,35,0,32,0,21,21,0.0667326563114179,0.214330161651397
4,2,"loin",4944,144,48,32,0,29,0,19,19,0.103345387440758,0.336074506152922
4,2,"loin",4944,144,52,39,0,36,0,23,23,0.94156569972457,0.999516578992764
4,2,"loin",4944,144,56,30,0,27,0,17,17,0.056935843435426,0.122167409240809
4,2,"loin",4944,144,61,25,0,23,0,15,15,3.37698562217046e-05,5.02807426805418e-08
4,2,"loin",4944,144,65,46,0,42,0,27,27,1.99378881052409e-11,-3.10862446895044e-15
4,2,"loin",4944,144,83,44,0,40,0,26,26,9.24194291765841e-14,2.88657986402541e-15
4,2,"loin",4944,144,85,35,0,32,0,21,21,0.0499372707082394,0.139008793161977
4,2,"loin",4944,144,89,25,0,23,0,15,15,0.00236264356759429,0.000242421248980551
4,2,"loin",4944,144,94,43,0,39,0,25,25,0.00330829940092015,0.00132770584391106
4,2,"loin",4944,144,99,25,0,23,0,15,15,0.483468832369563,0.90269473364285
4,2,"loin",4944,144,101,43,0,39,0,25,25,0.0022801570542112,0.00063816540864059
4,2,"loin",4944,144,106,37,0,34,0,22,22,0.0636925376232166,0.214308809571216
4,2,"loin",4944,144,108,28,0,26,0,17,17,0.373442117713686,0.861898220915444
4,2,"loin",4944,144,137,27,0,25,0,16,16,0.0443468025896243,0.0730703661136289
4,2,"ham",5835,121,7,51,0,46,0,30,30,2.55328363820312e-312,0
4,2,"ham",5835,121,11,43,0,39,0,25,25,0.505813361603106,0.983645007200767
4,2,"ham",5835,121,14,39,0,36,0,23,23,0.14852680016131,0.594198293309834
4,2,"ham",5835,121,17,42,0,38,0,24,24,0.0455766997141312,0.148555358164105
4,2,"ham",5835,121,19,51,0,46,0,30,30,0.0217334012372341,0.0641140130432232
4,2,"ham",5835,121,21,46,0,42,0,27,27,6.79496682210101e-05,6.80083492632377e-07
4,2,"ham",5835,121,23,42,0,38,0,24,24,0.0287044678961038,0.0701519864644783
4,2,"ham",5835,121,25,43,0,39,0,25,25,7.5381248917787e-14,-1.11022302462516e-16
4,2,"ham",5835,121,29,45,0,41,0,26,26,0.000205722235163732,5.76266245333468e-06
4,2,"ham",5835,121,31,58,0,53,0,34,34,0.0340911279132049,0.162561843688359
4,2,"ham",5835,121,32,49,0,45,0,29,29,0.178472962496485,0.779745964606587
4,2,"ham",5835,121,47,44,0,40,0,26,26,0.139463715461088,0.62178900547161
4,2,"ham",5835,121,48,48,0,44,0,28,28,0.120521048413161,0.586064807364516
4,2,"ham",5835,121,49,44,0,40,0,26,26,0.00216976164451103,0.000626138078987593
4,2,"ham",5835,121,54,49,0,45,0,29,29,0.000910953837656587,0.000139775825689248
4,2,"ham",5835,121,64,52,0,47,0,30,30,0.0581249008201601,0.288334611827394
4,2,"ham",5835,121,73,55,0,50,0,32,32,0.00416339039642964,0.00339339045078879
4,2,"ham",5835,121,76,55,0,50,0,32,32,0.0185870936730725,0.0547914958237291
4,2,"ham",5835,121,95,52,0,47,0,30,30,0.00176537104735643,0.000555516427096947
4,2,"ham",5835,121,96,39,0,36,0,23,23,0.761055798856845,0.9974230673995
4,2,"ham",5835,121,111,47,0,43,0,28,28,0.0596855944552357,0.272831343718972
4,2,"ham",5835,121,119,55,0,50,0,32,32,0.00854032539320055,0.0133843396919829
4,2,"other",22538,48,3,474,0,432,1,278,278,3.71751699410192e-07,2.23474272420532e-09
4,2,"other",22538,48,13,477,0,435,1,280,280,0.0118807831834226,0.57075668821981
4,2,"other",22538,48,24,466,0,425,1,273,273,0.0219140704313381,0.822479605478189
4,2,"other",22538,48,34,454,0,414,1,266,266,0.292040384854577,0.999999999974429
4,2,"other",22538,48,47,454,0,414,1,266,266,3.70587988506846e-19,0
4,3,"shoulder",4458,35,2,118,0,108,0,69,69,0.0267263937515688,0.308755592019228
4,3,"shoulder",4458,35,7,142,0,129,0,83,83,0.0459131920210099,0.637512768573441
4,3,"shoulder",4458,35,11,129,0,118,0,76,76,0.00649142065900838,0.0398746169377441
4,3,"shoulder",4458,35,17,119,0,108,0,69,69,0.107313189152423,0.891259468266055
4,3,"belly",12576,54,16,235,0,214,0,138,138,0.934189408335208,1
4,3,"belly",12576,54,19,220,0,201,0,129,129,0.139350124124727,0.995947331291394
4,3,"belly",12576,54,29,248,0,226,0,145,145,0.0399023792569248,0.81185127639575
4,3,"loin",8963,144,6,66,0,60,0,39,39,0.0118807831834226,0.0354007712885906
4,3,"loin",8963,144,32,66,0,60,0,39,39,2.83848404116077e-08,2.50910403565285e-13
4,3,"loin",8963,144,43,55,0,50,0,32,32,0.0545682213271558,0.288779984925255
4,3,"loin",8963,144,48,67,0,61,0,39,39,0.288760676540149,0.970660473218859
4,3,"loin",8963,144,52,53,0,48,0,31,31,0.00691568684666091,0.00845586066906157
4,3,"loin",8963,144,64,58,0,53,0,34,34,0.138273625135882,0.738142514839402
4,3,"loin",8963,144,67,55,0,50,0,32,32,0.045551539795454,0.226584891182683
4,3,"loin",8963,144,78,66,0,60,0,39,39,0.0217334012372341,0.0996508946904519
4,3,"loin",8963,144,81,56,0,51,0,33,33,0.0742439059449107,0.431044781700471
4,3,"loin",8963,144,83,54,0,49,0,31,31,0.0403445359848347,0.181957369446373
4,3,"loin",8963,144,93,48,0,44,0,28,28,0.0823941417809996,0.404343332955297
4,3,"loin",8963,144,96,76,0,69,0,44,44,0.000195636906903882,1.51446193622506e-05
4,3,"loin",8963,144,97,54,0,49,0,31,31,0.22433763739779,0.880026616034765
4,3,"loin",8963,144,107,60,0,55,0,35,35,0.000479677559945273,5.70466173471784e-05
4,3,"loin",8963,144,109,47,0,43,0,28,28,1.65025786161897e-12,0
4,3,"loin",8963,144,127,52,0,47,0,30,30,0.919856540865427,0.999937922895124
4,3,"loin",8963,144,138,63,0,57,0,37,37,0.000380707229255517,4.02729895196963e-05
4,3,"loin",8963,144,139,67,0,61,0,39,39,0.0210380498116484,0.0945054550969324
4,3,"loin",8963,144,140,52,0,47,0,30,30,0.0352041148535631,0.140966601724431
4,3,"loin",8963,144,142,65,0,59,0,38,38,0.00516556703355759,0.00718393230079639
4,3,"loin",8963,144,143,71,0,65,0,42,42,0.0317695525292266,0.200011541381842
4,3,"ham",10546,121,7,93,0,85,0,55,55,0.052681411126453,0.507979794347213
4,3,"ham",10546,121,10,80,0,73,0,47,47,1.99691732113917e-15,0
4,3,"ham",10546,121,32,82,0,75,0,48,48,0.850272629356668,0.999999273538837
4,3,"ham",10546,121,43,84,0,77,0,49,49,0.123062083997438,0.831196432999381
4,3,"ham",10546,121,45,107,0,98,0,63,63,0.000114948176025555,1.0800243940956e-05
4,3,"ham",10546,121,53,79,0,72,0,46,46,0.0356075567848643,0.265350637032328
4,3,"ham",10546,121,57,92,0,84,0,54,54,0.0265349090218752,0.221240154765533
4,3,"ham",10546,121,61,91,0,83,0,53,53,3.42839247967848e-28,0
4,3,"ham",10546,121,88,89,0,81,0,52,52,0.00156631278808773,0.0013140149193881
4,3,"ham",10546,121,108,78,0,71,0,46,46,0.0616715993671363,0.498587422978021
4,3,"ham",10546,121,119,114,0,104,0,67,67,0.247251695136447,0.994276729660771
4,3,"ham",10546,121,120,64,0,58,0,37,37,0.00799597368805845,0.0155732219756322
4,3,"other",39395,48,5,802,0,731,1,470,470,0.000100981529792004,0.000461035939891219
4,3,"other",39395,48,18,849,0,774,1,498,498,0.00813666583611474,0.662853894893851
4,3,"other",39395,48,28,850,0,775,1,498,498,0.0455766997141312,0.998946930799896
4,3,"other",39395,48,34,850,0,775,1,498,498,9.57942538972795e-38,0
4,3,"other",39395,48,41,782,0,713,1,458,458,0.0287044678961038,0.980867193153186
4,3,"other",39395,48,45,807,0,736,1,473,473,0.159916223890296,0.999999999920439
4,4,"shoulder",2044,35,9,58,0,53,0,34,34,0.200271618703969,0.872979757589387
4,4,"shoulder",2044,35,27,62,0,57,0,37,37,9.92020536179815e-05,2.74796374410968e-06
4,4,"shoulder",2044,35,30,48,0,44,0,28,28,6.37648048394718e-312,0
4,4,"shoulder",2044,35,33,63,0,57,0,37,37,0.0608529271144527,0.392470632968287
4,4,"belly",5721,54,2,99,0,90,0,58,58,0.934189408335208,0.999999994796467
4,4,"belly",5721,54,11,103,0,94,0,60,60,0.150439878385547,0.936192421862952
4,4,"belly",5721,54,24,118,0,108,0,69,69,0.0282804675917404,0.3309836035914
4,4,"belly",5721,54,26,104,0,95,0,61,61,8.31810133266048e-37,0
4,4,"belly",5721,54,46,109,0,99,0,64,64,0.0982679576793475,0.843558359480637
4,4,"loin",4144,144,20,27,0,25,0,16,16,0.184424596557863,0.526539815373914
4,4,"loin",4144,144,24,45,0,41,0,26,26,2.60718151904787e-18,0
4,4,"loin",4144,144,29,32,0,29,0,19,19,0.0573141489318749,0.147228111184742
4,4,"loin",4144,144,36,25,0,23,0,15,15,0.081796232661176,0.176187192959309
4,4,"loin",4144,144,42,39,0,36,0,23,23,0.0405459551537678,0.115609554246059
4,4,"loin",4144,144,55,29,0,26,0,17,17,1.65025786161897e-12,0
4,4,"loin",4144,144,57,25,0,23,0,15,15,0.0485970740727016,0.0763539460729317
4,4,"loin",4144,144,97,31,0,28,0,18,18,0.00289703297488954,0.000526982483251892
4,4,"loin",4144,144,125,21,0,19,0,12,12,0.00663664931579246,0.00118112967801309
4,4,"ham",4963,121,12,50,0,46,0,30,30,3.87396405739938e-115,0
4,4,"ham",4963,121,28,41,0,37,0,24,24,0.375706716000382,0.942656923689453
4,4,"ham",4963,121,39,45,0,41,0,26,26,0.231938965051882,0.837726069615179
4,4,"ham",4963,121,51,43,0,39,0,25,25,0.0396859073676072,0.127677345507839
4,4,"ham",4963,121,55,42,0,38,0,24,24,2.09358705538979e-10,0
4,4,"ham",4963,121,64,45,0,41,0,26,26,0.135222927973698,0.606812490198201
4,4,"ham",4963,121,76,48,0,44,0,28,28,0.000833006950301735,0.000108978062939524
4,4,"ham",4963,121,89,41,0,37,0,24,24,0.0104427222971106,0.0112798143991102
4,4,"ham",4963,121,103,50,0,46,0,30,30,0.952274992141724,0.999958624929867
4,4,"ham",4963,121,104,54,0,49,0,31,31,0.0272220105818644,0.0987217766935718
4,4,"ham",4963,121,107,40,0,36,0,23,23,0.00121051401241265,0.000153742590419559
4,4,"ham",4963,121,112,35,0,32,0,21,21,8.951876723038e-07,7.06771308145449e-11
4,4,"ham",4963,121,114,42,0,38,0,24,24,0.0210380498116484,0.0408623055813488
4,4,"other",18228,48,13,354,0,323,0,208,208,0.321793179042675,0.999999999325065
4,4,"other",18228,48,32,419,0,382,1,246,246,0.247251695136447,0.999999994164855
4,4,"other",18228,48,36,404,0,368,1,237,237,5.21113092093517e-08,3.19225756939545e-11
4,4,"other",18228,48,44,360,0,328,0,211,211,2.91477752748928e-56,0
4,4,"other",18228,48,45,363,0,331,0,213,213,0.427317586199079,0.999999999999796
4,5,"shoulder",470,35,12,15,0,14,0,9,9,0.0124397757180552,0.00224015499433361
4,5,"shoulder",470,35,23,19,0,17,0,11,11,0.234557677193308,0.465643876788747
4,5,"belly",1226,54,3,20,0,18,0,12,12,0.433545378086271,0.800187262248894
4,5,"belly",1226,54,8,18,0,16,0,10,10,0.0608523807533239,0.0549509613815264
4,5,"belly",1226,54,9,22,0,20,0,13,13,0.0269985628130751,0.0206044448338008
4,5,"belly",1226,54,15,24,0,22,0,14,14,0.189798906609165,0.476504698688818
4,5,"belly",1226,54,27,16,0,15,0,10,10,1.25950624032688e-05,2.99806168779782e-09
4,5,"belly",1226,54,29,27,0,25,0,16,16,0.000532199056684736,1.42220154298878e-05
4,5,"loin",906,144,2,3,0,3,0,2,2,0.612216845171462,0.157419975514913
4,5,"loin",906,144,31,13,0,12,0,8,8,0.113264811604982,0.107449653672038
4,5,"loin",906,144,38,4,0,4,0,3,3,5.58768049163231e-11,-3.33066907387547e-16
4,5,"loin",906,144,55,6,0,5,0,3,3,7.5381248917787e-14,1.11022302462516e-16
4,5,"loin",906,144,60,9,0,8,0,5,5,0.000985006526637869,4.06898168792136e-06
4,5,"loin",906,144,61,3,0,3,0,2,2,0.312725785392691,0.0410749150767798
4,5,"loin",906,144,67,5,0,5,0,3,3,0.177245010568847,0.0360758757517416
4,5,"loin",906,144,70,7,0,6,0,4,4,0.0663128750039974,0.0103611368205636
4,5,"loin",906,144,72,6,0,5,0,3,3,0.288582922415415,0.0897920041316467
4,5,"loin",906,144,78,7,0,6,0,4,4,0.00439011760525278,4.83553528575209e-05
4,5,"loin",906,144,99,8,0,7,0,4,4,0.000910953837656587,2.08928451495005e-06
4,5,"loin",906,144,117,11,0,10,0,6,6,0.373442117713686,0.407952989860519
4,5,"loin",906,144,127,4,0,4,0,3,3,0.000608930423997959,4.67061041620198e-07
4,5,"loin",906,144,132,6,0,5,0,3,3,1.92682698332842e-312,0
4,5,"loin",906,144,144,6,0,5,0,3,3,0.00516556703355759,3.35338493508974e-05
4,5,"ham",1055,121,10,6,0,5,0,3,3,0.0139235324611378,0.000242569045005192
4,5,"ham",1055,121,12,8,0,7,0,4,4,0.0572271685622849,0.00778864586184402
4,5,"ham",1055,121,14,7,0,6,0,4,4,0.0224445285284211,0.00124116547960162
4,5,"ham",1055,121,44,10,0,9,0,6,6,0.0120414299649651,0.000891711761912162
4,5,"ham",1055,121,47,5,0,5,0,3,3,0.5211519423514,0.253042125080334
4,5,"ham",1055,121,53,13,0,12,0,8,8,8.86129510679844e-06,9.23400578223266e-10
4,5,"ham",1055,121,64,12,0,11,0,7,7,0.0462530562092527,0.0168039513304804
4,5,"ham",1055,121,65,13,0,12,0,8,8,0.0386747559976014,0.0156628118977856
4,5,"ham",1055,121,78,3,0,3,0,2,2,0.107332521918287,0.0048385135097625
4,5,"ham",1055,121,89,9,0,8,0,5,5,6.37648048394718e-312,0
4,5,"ham",1055,121,115,7,0,6,0,4,4,0.486966264192337,0.348856662412498
4,5,"ham",1055,121,119,8,0,7,0,4,4,0.738360495737007,0.58289970896295
4,5,"other",3999,48,20,80,0,73,0,47,47,0.0486210560495297,0.398381692055987
4,6,"shoulder",435,35,2,15,0,14,0,9,9,0.734521871760302,0.892068519461257
4,6,"shoulder",435,35,10,14,0,13,0,8,8,3.13719371628213e-43,0
4,6,"belly",1188,54,2,22,0,20,0,13,13,0.375062021626072,0.771267353183155
4,6,"belly",1188,54,14,22,0,20,0,13,13,0.0748260891800054,0.122528164558999
4,6,"belly",1188,54,24,18,0,16,0,10,10,0.00264121289890709,0.000130461222922151
4,6,"belly",1188,54,30,24,0,22,0,14,14,2.6286812855842e-312,0
4,6,"belly",1188,54,35,21,0,19,0,12,12,0.0145040374296268,0.00542453822707434
4,6,"belly",1188,54,52,20,0,18,0,12,12,0.0102029748717357,0.00274242028677218
4,6,"belly",1188,54,53,18,0,16,0,10,10,0.0172186234742035,0.00523111922746355
4,6,"loin",871,144,20,7,0,6,0,4,4,1.18553501729814e-07,3.59712259978551e-14
4,6,"loin",871,144,26,7,0,6,0,4,4,0.0128349285258109,0.000409825380882967
4,6,"loin",871,144,37,4,0,4,0,3,3,0.550031526744905,0.276359421659351
4,6,"loin",871,144,52,8,0,7,0,4,4,0.00768404684495359,0.000147651625034717
4,6,"loin",871,144,60,11,0,10,0,6,6,0.162642303318325,0.119782729458828
4,6,"loin",871,144,61,9,0,8,0,5,5,0.2886641915437,0.222873888787642
4,6,"loin",871,144,69,10,0,9,0,6,6,0.0643719865524237,0.0229328930987873
4,6,"loin",871,144,80,7,0,6,0,4,4,0.275836637132142,0.143200647681599
4,6,"loin",871,144,89,6,0,5,0,3,3,0.523892546756769,0.255236606849916
4,6,"loin",871,144,96,11,0,10,0,6,6,0.00447204509436743,0.000124872472121007
4,6,"loin",871,144,108,8,0,7,0,4,4,4.23180127759444e-23,0
4,6,"loin",871,144,110,10,0,9,0,6,6,0.943602626820127,0.862693930016619
4,6,"loin",871,144,112,7,0,6,0,4,4,0.10816587688592,0.0263974271153545
4,6,"loin",871,144,118,5,0,5,0,3,3,0.237921710725612,0.0628396702582336
4,6,"loin",871,144,123,6,0,5,0,3,3,1.68827617245533e-313,0
4,6,"loin",871,144,141,6,0,5,0,3,3,0.0446140356197527,0.00245197513821904
4,6,"ham",1023,121,20,8,0,7,0,4,4,5.0827059040552e-07,6.50812737035267e-13
4,6,"ham",1023,121,25,9,0,8,0,5,5,8.4559729020674e-312,0
4,6,"ham",1023,121,28,10,0,9,0,6,6,0.000592171214912562,2.20658544813901e-06
4,6,"ham",1023,121,36,8,0,7,0,4,4,5.72751485814673e-313,0
4,6,"ham",1023,121,39,8,0,7,0,4,4,0.00672758930253164,0.000113290569479618
4,6,"ham",1023,121,40,9,0,8,0,5,5,4.45866527380247e-25,0
4,6,"ham",1023,121,43,10,0,9,0,6,6,0.121136239645504,0.0723501726250663
4,6,"ham",1023,121,58,4,0,4,0,3,3,0.00288702835817988,1.04868554456905e-05
4,6,"ham",1023,121,72,11,0,10,0,6,6,0.000837403738167856,4.41045013632735e-06
4,6,"ham",1023,121,75,6,0,5,0,3,3,0.814773475929307,0.495696299212409
4,6,"ham",1023,121,76,6,0,5,0,3,3,0.588245119393944,0.307763074899201
4,6,"ham",1023,121,84,9,0,8,0,5,5,4.23180127759444e-23,0
4,6,"ham",1023,121,99,9,0,8,0,5,5,0.225284318560531,0.150330712618493
4,6,"ham",1023,121,107,7,0,6,0,4,4,0.0259377838096579,0.0016517429022288
4,6,"ham",1023,121,113,10,0,9,0,6,6,0.183543152431822,0.14612153008998
4,6,"other",3964,48,6,89,0,81,0,52,52,0.0380043718178325,0.336410685155871
4,6,"other",3964,48,8,72,0,66,0,42,42,2.07102464904857e-10,0
4,6,"other",3964,48,9,81,0,74,0,48,48,0.800385535022076,0.99999811253146
4,6,"other",3964,48,21,82,0,75,0,48,48,0.0010708937084386,0.000530122560227109
4,6,"other",3964,48,42,79,0,72,0,46,46,0.00289703297488954,0.00342423800009617
4,7,"shoulder",2551,35,9,73,0,67,0,43,43,0.241917302885277,0.960491047526325
4,7,"shoulder",2551,35,19,71,0,65,0,42,42,0.753869363982334,0.999978946210966
4,7,"shoulder",2551,35,34,85,0,77,0,49,49,0.160911564800273,0.90878972166243
4,7,"belly",6796,54,6,132,0,120,0,77,77,0.0105595489698307,0.0935262003984746
4,7,"belly",6796,54,9,132,0,120,0,77,77,0.186790999434116,0.988189287351379
4,7,"belly",6796,54,15,119,0,108,0,69,69,7.4595766769058e-201,0
4,7,"belly",6796,54,18,125,0,114,0,73,73,0.316698274792125,0.999316054825841
4,7,"belly",6796,54,25,121,0,110,0,71,71,0.140826570472902,0.952727522089271
4,7,"loin",4904,144,6,29,0,26,0,17,17,0.0135001399709258,0.00941347494942135
4,7,"loin",4904,144,9,33,0,30,0,19,19,0.348388632554308,0.872586695387052
4,7,"loin",4904,144,23,38,0,35,0,22,22,0.00176524675919294,0.000297039914489816
4,7,"loin",4904,144,33,36,0,33,0,21,21,0.0225177521908962,0.0362199605956767
4,7,"loin",4904,144,34,39,0,36,0,23,23,0.000300961173389419,9.59441809866846e-06
4,7,"loin",4904,144,48,33,0,30,0,19,19,0.000549566121572111,2.15902248161814e-05
4,7,"loin",4904,144,63,30,0,27,0,17,17,0.875101790026738,0.994355098194005
4,7,"loin",4904,144,66,39,0,36,0,23,23,0.000608930423997959,3.91498039838956e-05
4,7,"loin",4904,144,71,40,0,36,0,23,23,0.10816587688592,0.440101174289684
4,7,"loin",4904,144,77,29,0,26,0,17,17,0.0400328757472651,0.0681670166152697
4,7,"loin",4904,144,81,38,0,35,0,22,22,0.824460349256475,0.99807158811135
4,7,"loin",4904,144,91,52,0,47,0,30,30,0.850272629356668,0.99985436768404
4,7,"loin",4904,144,99,35,0,32,0,21,21,1.02074659740483e-06,9.18968234842055e-11
4,7,"loin",4904,144,111,36,0,33,0,21,21,0.00983849973835559,0.00778010288524333
4,7,"loin",4904,144,117,35,0,32,0,21,21,0.294134538147695,0.849058602320275
4,7,"loin",4904,144,135,33,0,30,0,19,19,0.000366071572643315,9.59458766458532e-06
4,7,"ham",5714,121,11,34,0,31,0,20,20,0.0011616107244483,0.000106558183055605
4,7,"ham",5714,121,16,52,0,47,0,30,30,0.0214700210809094,0.0627897014268037
